Edge,Index,Detector wafer bond pad,DCXpos,DCypos,DTGrouptype,DTGroupindex,DTGoupsection,DTPadlabel,DTPadxpos,DTPadypos,DTPixelrow,DTPixelcolumn,DTPixelsection,DTPixelxcenter,DTPixelycenter,DTRawangle,DTActualangle,DTSignaldescription,BiasName,Bias line,SQUID,SQUID_PIN,Mux chip position,x,y
XBC,XBC 515.00,,59842.79,-7017.75,ColumnPad,10,B,R03-,61271.728,-7842.752,3,10,B,37509.956,32129.542,112.5,112.5,150ghz,LRNY_B2,8,SQ_16,SQ_16_Ch_33_-,16,37509.956,32129.542
XBC,XBC 563.00,,62492.79,-2427.82,ColumnPad,11,B,R03-,63921.728,-3252.817,3,11,B,40159.956,36719.477,157.5,157.5,150ghz,LRNY_B2,8,SQ_16,SQ_16_Ch_57_-,16,40159.956,36719.477
XCC,XCC035,,-62308.95,-2746.24,ColumnPad,0,C,R03-,-63737.886,-3571.24,3,0,C,-17429.978,-2650,112.5,-7.5,150ghz,LLNY_B2,6,SQ_15,SQ_15_Ch_17_-,15,-17429.978,-2650
XCC,XCC083,,-59848.95,-7007.08,ColumnPad,1,C,R03-,-61277.886,-7832.085,3,1,C,-14779.978,-7239.935,157.5,37.5,150ghz,LLNY_B2,6,SQ_15,SQ_15_Ch_41_-,15,-14779.978,-7239.935
XCC,XCC131,,-57198.95,-11597.02,ColumnPad,2,C,R03-,-58627.886,-12422.02,3,2,C,-12129.978,-11829.869,112.5,-7.5,150ghz,LLNY_B2,6,SQ_14,SQ_14_Ch_1_-,14,-12129.978,-11829.869
XCC,XCC179,,-54548.95,-16186.95,ColumnPad,3,C,R03-,-55977.886,-17011.954,3,3,C,-9479.978,-16419.804,157.5,37.5,150ghz,LLNY_B2,6,SQ_14,SQ_14_Ch_25_-,14,-9479.978,-16419.804
XCC,XCC227,,-51898.95,-20776.89,ColumnPad,4,C,R03-,-53327.886,-21601.889,3,4,C,-6829.978,-21009.739,112.5,-7.5,150ghz,LLNY_B2,6,SQ_14,SQ_14_Ch_49_-,14,-6829.978,-21009.739
XCC,XCC275,,-49248.95,-25366.82,ColumnPad,5,C,R03-,-50677.886,-26191.824,3,5,C,-4179.978,-25599.673,157.5,37.5,150ghz,LLNY_B2,6,SQ_18,SQ_18_Ch_9_-,21,-4179.978,-25599.673
XCC,XCC323,,-46598.95,-29956.76,ColumnPad,6,C,R03-,-48027.886,-30781.758,3,6,C,-1529.978,-30189.608,112.5,-7.5,150ghz,LLNY_B2,6,SQ_18,SQ_18_Ch_33_-,21,-1529.978,-30189.608
XCC,XCC371,,-43948.95,-34546.69,ColumnPad,7,C,R03-,-45377.886,-35371.693,3,7,C,1120.022,-34779.542,157.5,37.5,150ghz,LLNY_B2,6,SQ_18,SQ_18_Ch_57_-,21,1120.022,-34779.542
XCC,XCC419,,-41298.95,-39136.63,ColumnPad,8,C,R03-,-42727.886,-39961.628,3,8,C,3770.022,-39369.477,112.5,-7.5,150ghz,LLNY_B2,6,SQ_19,SQ_19_Ch_17_-,20,3770.022,-39369.477
XCC,XCC467,,-38648.95,-43726.56,ColumnPad,9,C,R03-,-40077.886,-44551.562,3,9,C,6420.022,-43959.412,157.5,37.5,150ghz,LLNY_B2,6,SQ_19,SQ_19_Ch_41_-,20,6420.022,-43959.412
XCC,XCC515,,-35998.95,-48316.5,ColumnPad,10,C,R03-,-37427.886,-49141.497,3,10,C,9070.022,-48549.346,112.5,-7.5,150ghz,LLNY_B2,6,SQ_22,SQ_22_Ch_33_-,22,9070.022,-48549.346
XCC,XCC563,,-33348.95,-52906.43,ColumnPad,11,C,R03-,-34777.886,-53731.431,3,11,C,11720.022,-53139.281,157.5,37.5,150ghz,LLNY_B2,6,SQ_22,SQ_22_Ch_57_-,22,11720.022,-53139.281
XAC,XAC038,19,28496.16,55334.25,ColumnPad,0,A,R02+,28566.158,57404.248,2,0,A,3770.022,11829.869,157.5,277.5,150ghz,UNY_B2,4,SQ_02,SQ_02_Ch_19_+,2,3770.022,11829.869
XAC,XAC086,43,23576.16,55334.25,ColumnPad,1,A,R02+,23646.158,57404.248,2,1,A,-1529.978,11829.869,112.5,232.5,150ghz,UNY_B2,4,SQ_02,SQ_02_Ch_43_+,2,-1529.978,11829.869
XAC,XAC134,67,18276.16,55334.25,ColumnPad,2,A,R02+,18346.158,57404.248,2,2,A,-6829.978,11829.869,157.5,277.5,150ghz,UNY_B2,4,SQ_05,SQ_05_Ch_3_+,3,-6829.978,11829.869
XAC,XAC182,91,12976.16,55334.25,ColumnPad,3,A,R02+,13046.158,57404.248,2,3,A,-12129.978,11829.869,112.5,232.5,150ghz,UNY_B2,4,SQ_04,SQ_04_Ch_43_+,4,-12129.978,11829.869
XAC,XAC230,115,7676.16,55334.25,ColumnPad,4,A,R02+,7746.158,57404.248,2,4,A,-17429.978,11829.869,157.5,277.5,150ghz,UNY_B2,4,SQ_01,SQ_01_Ch_3_+,1,-17429.978,11829.869
XAC,XAC278,139,2376.16,55334.25,ColumnPad,5,A,R02+,2446.158,57404.248,2,5,A,-22729.978,11829.869,112.5,232.5,150ghz,UNY_B2,4,SQ_01,SQ_01_Ch_27_+,1,-22729.978,11829.869
XAC,XAC326,163,-2923.84,55334.25,ColumnPad,6,A,R02+,-2853.842,57404.248,2,6,A,-28029.978,11829.869,157.5,277.5,150ghz,UNY_B2,4,SQ_01,SQ_01_Ch_51_+,1,-28029.978,11829.869
XAC,XAC374,187,-8223.84,55334.25,ColumnPad,7,A,R02+,-8153.842,57404.248,2,7,A,-33329.978,11829.869,112.5,232.5,150ghz,UNY_B2,4,SQ_04,SQ_04_Ch_11_+,4,-33329.978,11829.869
XAC,XAC422,211,-13523.84,55334.25,ColumnPad,8,A,R02+,-13453.842,57404.248,2,8,A,-38629.978,11829.869,157.5,277.5,150ghz,UNY_B2,4,SQ_03,SQ_03_Ch_51_+,5,-38629.978,11829.869
XAC,XAC470,235,-18823.84,55334.25,ColumnPad,9,A,R02+,-18753.842,57404.248,2,9,A,-43929.978,11829.869,112.5,232.5,150ghz,UNY_B2,4,SQ_00,SQ_00_Ch_11_+,0,-43929.978,11829.869
XAC,XAC518,259,-24123.84,55334.25,ColumnPad,10,A,R02+,-24053.842,57404.248,2,10,A,-49229.978,11829.869,157.5,277.5,150ghz,UNY_B2,4,SQ_00,SQ_00_Ch_35_+,0,-49229.978,11829.869
XAC,XAC566,283,-29423.84,55334.25,ColumnPad,11,A,R02+,-29353.842,57404.248,2,11,A,-54529.978,11829.869,112.5,232.5,150ghz,UNY_B2,4,SQ_00,SQ_00_Ch_59_+,0,-54529.978,11829.869
XBC,XBC 38.00,19,33672.79,-52345.52,ColumnPad,0,B,R02+,35430.458,-53441.143,2,0,B,8359.956,-9179.869,157.5,157.5,150ghz,LRNY_B2,8,SQ_24,SQ_24_Ch_19_+,24,8359.956,-9179.869
XBC,XBC 86.00,43,36132.79,-48084.68,ColumnPad,1,B,R02+,37890.458,-49180.298,2,1,B,11009.956,-4589.935,112.5,112.5,150ghz,LRNY_B2,8,SQ_20,SQ_20_Ch_11_+,19,11009.956,-4589.935
XBC,XBC 134.00,67,38782.79,-43494.74,ColumnPad,2,B,R02+,40540.458,-44590.363,2,2,B,13659.956,0,157.5,157.5,150ghz,LRNY_B2,8,SQ_20,SQ_20_Ch_35_+,19,13659.956,0
XBC,XBC 182.00,91,41432.79,-38904.81,ColumnPad,3,B,R02+,43190.458,-40000.429,2,3,B,16309.956,4589.935,112.5,112.5,150ghz,LRNY_B2,8,SQ_20,SQ_20_Ch_59_+,19,16309.956,4589.935
XBC,XBC 230.00,115,44082.79,-34314.87,ColumnPad,4,B,R02+,45840.458,-35410.494,2,4,B,18959.956,9179.869,157.5,157.5,150ghz,LRNY_B2,8,SQ_21,SQ_21_Ch_19_+,18,18959.956,9179.869
XBC,XBC 278.00,139,46732.79,-29724.94,ColumnPad,5,B,R02+,48490.458,-30820.559,2,5,B,21609.956,13769.804,112.5,112.5,150ghz,LRNY_B2,8,SQ_21,SQ_21_Ch_43_+,18,21609.956,13769.804
XBC,XBC 326.00,163,49382.79,-25135.01,ColumnPad,6,B,R02+,51140.458,-26230.625,2,6,B,24259.956,18359.739,157.5,157.5,150ghz,LRNY_B2,8,SQ_17,SQ_17_Ch_3_+,17,24259.956,18359.739
XBC,XBC 374.00,187,52032.79,-20545.07,ColumnPad,7,B,R02+,53790.458,-21640.69,2,7,B,26909.956,22949.673,112.5,112.5,150ghz,LRNY_B2,8,SQ_17,SQ_17_Ch_27_+,17,26909.956,22949.673
XBC,XBC 422.00,211,54682.79,-15955.14,ColumnPad,8,B,R02+,56440.458,-17050.755,2,8,B,29559.956,27539.608,157.5,157.5,150ghz,LRNY_B2,8,SQ_17,SQ_17_Ch_51_+,17,29559.956,27539.608
XBC,XBC 470.00,235,57332.79,-11365.2,ColumnPad,9,B,R02+,59090.458,-12460.821,2,9,B,32209.956,32129.542,112.5,112.5,150ghz,LRNY_B2,8,SQ_16,SQ_16_Ch_11_+,16,32209.956,32129.542
XBC,XBC 518.00,259,59982.79,-6775.27,ColumnPad,10,B,R02+,61740.458,-7870.886,2,10,B,34859.956,36719.477,157.5,157.5,150ghz,LRNY_B2,8,SQ_16,SQ_16_Ch_35_+,16,34859.956,36719.477
XBC,XBC 566.00,283,62632.79,-2185.33,ColumnPad,11,B,R02+,64390.458,-3280.952,2,11,B,37509.956,41309.412,112.5,112.5,150ghz,LRNY_B2,8,SQ_16,SQ_16_Ch_59_+,16,37509.956,41309.412
XCC,XCC038,19,-62168.95,-2988.73,ColumnPad,0,C,R02+,-63996.616,-3963.105,2,0,C,-12129.978,-2650,157.5,37.5,150ghz,LLNY_B2,6,SQ_15,SQ_15_Ch_19_+,15,-12129.978,-2650
XCC,XCC086,43,-59708.95,-7249.57,ColumnPad,1,C,R02+,-61536.616,-8223.95,2,1,C,-9479.978,-7239.935,112.5,-7.5,150ghz,LLNY_B2,6,SQ_15,SQ_15_Ch_43_+,15,-9479.978,-7239.935
XCC,XCC134,67,-57058.95,-11839.51,ColumnPad,2,C,R02+,-58886.616,-12813.885,2,2,C,-6829.978,-11829.869,157.5,37.5,150ghz,LLNY_B2,6,SQ_14,SQ_14_Ch_3_+,14,-6829.978,-11829.869
XCC,XCC182,91,-54408.95,-16429.44,ColumnPad,3,C,R02+,-56236.616,-17403.82,2,3,C,-4179.978,-16419.804,112.5,-7.5,150ghz,LLNY_B2,6,SQ_14,SQ_14_Ch_27_+,14,-4179.978,-16419.804
XCC,XCC230,115,-51758.95,-21019.38,ColumnPad,4,C,R02+,-53586.616,-21993.754,2,4,C,-1529.978,-21009.739,157.5,37.5,150ghz,LLNY_B2,6,SQ_14,SQ_14_Ch_51_+,14,-1529.978,-21009.739
XCC,XCC278,139,-49108.95,-25609.31,ColumnPad,5,C,R02+,-50936.616,-26583.689,2,5,C,1120.022,-25599.673,112.5,-7.5,150ghz,LLNY_B2,6,SQ_18,SQ_18_Ch_11_+,21,1120.022,-25599.673
XCC,XCC326,163,-46458.95,-30199.24,ColumnPad,6,C,R02+,-48286.616,-31173.624,2,6,C,3770.022,-30189.608,157.5,37.5,150ghz,LLNY_B2,6,SQ_18,SQ_18_Ch_35_+,21,3770.022,-30189.608
XCC,XCC374,187,-43808.95,-34789.18,ColumnPad,7,C,R02+,-45636.616,-35763.558,2,7,C,6420.022,-34779.542,112.5,-7.5,150ghz,LLNY_B2,6,SQ_18,SQ_18_Ch_59_+,21,6420.022,-34779.542
XCC,XCC422,211,-41158.95,-39379.11,ColumnPad,8,C,R02+,-42986.616,-40353.493,2,8,C,9070.022,-39369.477,157.5,37.5,150ghz,LLNY_B2,6,SQ_19,SQ_19_Ch_19_+,20,9070.022,-39369.477
XCC,XCC470,235,-38508.95,-43969.05,ColumnPad,9,C,R02+,-40336.616,-44943.428,2,9,C,11720.022,-43959.412,112.5,-7.5,150ghz,LLNY_B2,6,SQ_19,SQ_19_Ch_43_+,20,11720.022,-43959.412
XCC,XCC518,259,-35858.95,-48558.98,ColumnPad,10,C,R02+,-37686.616,-49533.362,2,10,C,14370.022,-48549.346,157.5,37.5,150ghz,LLNY_B2,6,SQ_22,SQ_22_Ch_35_+,22,14370.022,-48549.346
XCC,XCC566,283,-33208.95,-53148.92,ColumnPad,11,C,R02+,-35036.616,-54123.297,2,11,C,17020.022,-53139.281,112.5,-7.5,150ghz,LLNY_B2,6,SQ_22,SQ_22_Ch_59_+,22,17020.022,-53139.281
XAC,XAC039,,28496.16,55334.25,ColumnPad,0,A,R02-,28496.158,56984.248,2,0,A,3770.022,11829.869,157.5,277.5,150ghz,UNY_B2,4,SQ_02,SQ_02_Ch_19_-,2,3770.022,11829.869
XAC,XAC087,,23576.16,55334.25,ColumnPad,1,A,R02-,23576.158,56984.248,2,1,A,-1529.978,11829.869,112.5,232.5,150ghz,UNY_B2,4,SQ_02,SQ_02_Ch_43_-,2,-1529.978,11829.869
XAC,XAC135,,18276.16,55334.25,ColumnPad,2,A,R02-,18276.158,56984.248,2,2,A,-6829.978,11829.869,157.5,277.5,150ghz,UNY_B2,4,SQ_05,SQ_05_Ch_3_-,3,-6829.978,11829.869
XAC,XAC183,,12976.16,55334.25,ColumnPad,3,A,R02-,12976.158,56984.248,2,3,A,-12129.978,11829.869,112.5,232.5,150ghz,UNY_B2,4,SQ_04,SQ_04_Ch_43_-,4,-12129.978,11829.869
XAC,XAC231,,7676.16,55334.25,ColumnPad,4,A,R02-,7676.158,56984.248,2,4,A,-17429.978,11829.869,157.5,277.5,150ghz,UNY_B2,4,SQ_01,SQ_01_Ch_3_-,1,-17429.978,11829.869
XAC,XAC279,,2376.16,55334.25,ColumnPad,5,A,R02-,2376.158,56984.248,2,5,A,-22729.978,11829.869,112.5,232.5,150ghz,UNY_B2,4,SQ_01,SQ_01_Ch_27_-,1,-22729.978,11829.869
XAC,XAC327,,-2923.84,55334.25,ColumnPad,6,A,R02-,-2923.842,56984.248,2,6,A,-28029.978,11829.869,157.5,277.5,150ghz,UNY_B2,4,SQ_01,SQ_01_Ch_51_-,1,-28029.978,11829.869
XAC,XAC375,,-8223.84,55334.25,ColumnPad,7,A,R02-,-8223.842,56984.248,2,7,A,-33329.978,11829.869,112.5,232.5,150ghz,UNY_B2,4,SQ_04,SQ_04_Ch_11_-,4,-33329.978,11829.869
XAC,XAC423,,-13523.84,55334.25,ColumnPad,8,A,R02-,-13523.842,56984.248,2,8,A,-38629.978,11829.869,157.5,277.5,150ghz,UNY_B2,4,SQ_03,SQ_03_Ch_51_-,5,-38629.978,11829.869
XAC,XAC471,,-18823.84,55334.25,ColumnPad,9,A,R02-,-18823.842,56984.248,2,9,A,-43929.978,11829.869,112.5,232.5,150ghz,UNY_B2,4,SQ_00,SQ_00_Ch_11_-,0,-43929.978,11829.869
XAC,XAC519,,-24123.84,55334.25,ColumnPad,10,A,R02-,-24123.842,56984.248,2,10,A,-49229.978,11829.869,157.5,277.5,150ghz,UNY_B2,4,SQ_00,SQ_00_Ch_35_-,0,-49229.978,11829.869
XAC,XAC567,,-29423.84,55334.25,ColumnPad,11,A,R02-,-29423.842,56984.248,2,11,A,-54529.978,11829.869,112.5,232.5,150ghz,UNY_B2,4,SQ_00,SQ_00_Ch_59_-,0,-54529.978,11829.869
XBC,XBC 39.00,,33672.79,-52345.52,ColumnPad,0,B,R02-,35101.728,-53170.521,2,0,B,8359.956,-9179.869,157.5,157.5,150ghz,LRNY_B2,8,SQ_24,SQ_24_Ch_19_-,24,8359.956,-9179.869
XBC,XBC 87.00,,36132.79,-48084.68,ColumnPad,1,B,R02-,37561.728,-48909.676,2,1,B,11009.956,-4589.935,112.5,112.5,150ghz,LRNY_B2,8,SQ_20,SQ_20_Ch_11_-,19,11009.956,-4589.935
XBC,XBC 135.00,,38782.79,-43494.74,ColumnPad,2,B,R02-,40211.728,-44319.742,2,2,B,13659.956,0,157.5,157.5,150ghz,LRNY_B2,8,SQ_20,SQ_20_Ch_35_-,19,13659.956,0
XBC,XBC 183.00,,41432.79,-38904.81,ColumnPad,3,B,R02-,42861.728,-39729.807,2,3,B,16309.956,4589.935,112.5,112.5,150ghz,LRNY_B2,8,SQ_20,SQ_20_Ch_59_-,19,16309.956,4589.935
XBC,XBC 231.00,,44082.79,-34314.87,ColumnPad,4,B,R02-,45511.728,-35139.872,2,4,B,18959.956,9179.869,157.5,157.5,150ghz,LRNY_B2,8,SQ_21,SQ_21_Ch_19_-,18,18959.956,9179.869
XBC,XBC 279.00,,46732.79,-29724.94,ColumnPad,5,B,R02-,48161.728,-30549.938,2,5,B,21609.956,13769.804,112.5,112.5,150ghz,LRNY_B2,8,SQ_21,SQ_21_Ch_43_-,18,21609.956,13769.804
XBC,XBC 327.00,,49382.79,-25135.01,ColumnPad,6,B,R02-,50811.728,-25960.003,2,6,B,24259.956,18359.739,157.5,157.5,150ghz,LRNY_B2,8,SQ_17,SQ_17_Ch_3_-,17,24259.956,18359.739
XBC,XBC 375.00,,52032.79,-20545.07,ColumnPad,7,B,R02-,53461.728,-21370.068,2,7,B,26909.956,22949.673,112.5,112.5,150ghz,LRNY_B2,8,SQ_17,SQ_17_Ch_27_-,17,26909.956,22949.673
XBC,XBC 423.00,,54682.79,-15955.14,ColumnPad,8,B,R02-,56111.728,-16780.134,2,8,B,29559.956,27539.608,157.5,157.5,150ghz,LRNY_B2,8,SQ_17,SQ_17_Ch_51_-,17,29559.956,27539.608
XBC,XBC 471.00,,57332.79,-11365.2,ColumnPad,9,B,R02-,58761.728,-12190.199,2,9,B,32209.956,32129.542,112.5,112.5,150ghz,LRNY_B2,8,SQ_16,SQ_16_Ch_11_-,16,32209.956,32129.542
XBC,XBC 519.00,,59982.79,-6775.27,ColumnPad,10,B,R02-,61411.728,-7600.264,2,10,B,34859.956,36719.477,157.5,157.5,150ghz,LRNY_B2,8,SQ_16,SQ_16_Ch_35_-,16,34859.956,36719.477
XBC,XBC 567.00,,62632.79,-2185.33,ColumnPad,11,B,R02-,64061.728,-3010.33,2,11,B,37509.956,41309.412,112.5,112.5,150ghz,LRNY_B2,8,SQ_16,SQ_16_Ch_59_-,16,37509.956,41309.412
XCC,XCC039,,-62168.95,-2988.73,ColumnPad,0,C,R02-,-63597.886,-3813.727,2,0,C,-12129.978,-2650,157.5,37.5,150ghz,LLNY_B2,6,SQ_15,SQ_15_Ch_19_-,15,-12129.978,-2650
XCC,XCC087,,-59708.95,-7249.57,ColumnPad,1,C,R02-,-61137.886,-8074.572,2,1,C,-9479.978,-7239.935,112.5,-7.5,150ghz,LLNY_B2,6,SQ_15,SQ_15_Ch_43_-,15,-9479.978,-7239.935
XCC,XCC135,,-57058.95,-11839.51,ColumnPad,2,C,R02-,-58487.886,-12664.507,2,2,C,-6829.978,-11829.869,157.5,37.5,150ghz,LLNY_B2,6,SQ_14,SQ_14_Ch_3_-,14,-6829.978,-11829.869
XCC,XCC183,,-54408.95,-16429.44,ColumnPad,3,C,R02-,-55837.886,-17254.441,2,3,C,-4179.978,-16419.804,112.5,-7.5,150ghz,LLNY_B2,6,SQ_14,SQ_14_Ch_27_-,14,-4179.978,-16419.804
XCC,XCC231,,-51758.95,-21019.38,ColumnPad,4,C,R02-,-53187.886,-21844.376,2,4,C,-1529.978,-21009.739,157.5,37.5,150ghz,LLNY_B2,6,SQ_14,SQ_14_Ch_51_-,14,-1529.978,-21009.739
XCC,XCC279,,-49108.95,-25609.31,ColumnPad,5,C,R02-,-50537.886,-26434.311,2,5,C,1120.022,-25599.673,112.5,-7.5,150ghz,LLNY_B2,6,SQ_18,SQ_18_Ch_11_-,21,1120.022,-25599.673
XCC,XCC327,,-46458.95,-30199.24,ColumnPad,6,C,R02-,-47887.886,-31024.245,2,6,C,3770.022,-30189.608,157.5,37.5,150ghz,LLNY_B2,6,SQ_18,SQ_18_Ch_35_-,21,3770.022,-30189.608
XCC,XCC375,,-43808.95,-34789.18,ColumnPad,7,C,R02-,-45237.886,-35614.18,2,7,C,6420.022,-34779.542,112.5,-7.5,150ghz,LLNY_B2,6,SQ_18,SQ_18_Ch_59_-,21,6420.022,-34779.542
XCC,XCC423,,-41158.95,-39379.11,ColumnPad,8,C,R02-,-42587.886,-40204.115,2,8,C,9070.022,-39369.477,157.5,37.5,150ghz,LLNY_B2,6,SQ_19,SQ_19_Ch_19_-,20,9070.022,-39369.477
XCC,XCC471,,-38508.95,-43969.05,ColumnPad,9,C,R02-,-39937.886,-44794.049,2,9,C,11720.022,-43959.412,112.5,-7.5,150ghz,LLNY_B2,6,SQ_19,SQ_19_Ch_43_-,20,11720.022,-43959.412
XCC,XCC519,,-35858.95,-48558.98,ColumnPad,10,C,R02-,-37287.886,-49383.984,2,10,C,14370.022,-48549.346,157.5,37.5,150ghz,LLNY_B2,6,SQ_22,SQ_22_Ch_35_-,22,14370.022,-48549.346
XCC,XCC567,,-33208.95,-53148.92,ColumnPad,11,C,R02-,-34637.886,-53973.919,2,11,C,17020.022,-53139.281,112.5,-7.5,150ghz,LLNY_B2,6,SQ_22,SQ_22_Ch_59_-,22,17020.022,-53139.281
XAC,XAC042,21,28216.16,55334.25,ColumnPad,0,A,R01+,28286.158,57404.248,1,0,A,1120.022,7239.935,112.5,232.5,150ghz,UNY_B2,4,SQ_02,SQ_02_Ch_21_+,2,1120.022,7239.935
XAC,XAC090,45,23296.16,55334.25,ColumnPad,1,A,R01+,23366.158,57404.248,1,1,A,-4179.978,7239.935,157.5,277.5,150ghz,UNY_B2,4,SQ_02,SQ_02_Ch_45_+,2,-4179.978,7239.935
XAC,XAC138,69,17996.16,55334.25,ColumnPad,2,A,R01+,18066.158,57404.248,1,2,A,-9479.978,7239.935,112.5,232.5,150ghz,UNY_B2,4,SQ_05,SQ_05_Ch_5_+,3,-9479.978,7239.935
XAC,XAC186,93,12696.16,55334.25,ColumnPad,3,A,R01+,12766.158,57404.248,1,3,A,-14779.978,7239.935,157.5,277.5,150ghz,UNY_B2,4,SQ_04,SQ_04_Ch_45_+,4,-14779.978,7239.935
XAC,XAC234,117,7396.16,55334.25,ColumnPad,4,A,R01+,7466.158,57404.248,1,4,A,-20079.978,7239.935,112.5,232.5,150ghz,UNY_B2,4,SQ_01,SQ_01_Ch_5_+,1,-20079.978,7239.935
XAC,XAC282,141,2096.16,55334.25,ColumnPad,5,A,R01+,2166.158,57404.248,1,5,A,-25379.978,7239.935,157.5,277.5,150ghz,UNY_B2,4,SQ_01,SQ_01_Ch_29_+,1,-25379.978,7239.935
XAC,XAC330,165,-3203.84,55334.25,ColumnPad,6,A,R01+,-3133.842,57404.248,1,6,A,-30679.978,7239.935,112.5,232.5,150ghz,UNY_B2,4,SQ_01,SQ_01_Ch_53_+,1,-30679.978,7239.935
XAC,XAC378,189,-8503.84,55334.25,ColumnPad,7,A,R01+,-8433.842,57404.248,1,7,A,-35979.978,7239.935,157.5,277.5,150ghz,UNY_B2,4,SQ_04,SQ_04_Ch_13_+,4,-35979.978,7239.935
XAC,XAC426,213,-13803.84,55334.25,ColumnPad,8,A,R01+,-13733.842,57404.248,1,8,A,-41279.978,7239.935,112.5,232.5,150ghz,UNY_B2,4,SQ_03,SQ_03_Ch_53_+,5,-41279.978,7239.935
XAC,XAC474,237,-19103.84,55334.25,ColumnPad,9,A,R01+,-19033.842,57404.248,1,9,A,-46579.978,7239.935,157.5,277.5,150ghz,UNY_B2,4,SQ_00,SQ_00_Ch_13_+,0,-46579.978,7239.935
XAC,XAC522,261,-24403.84,55334.25,ColumnPad,10,A,R01+,-24333.842,57404.248,1,10,A,-51879.978,7239.935,112.5,232.5,150ghz,UNY_B2,4,SQ_00,SQ_00_Ch_37_+,0,-51879.978,7239.935
XAC,XAC570,285,-29703.84,55334.25,ColumnPad,11,A,R01+,-29633.842,57404.248,1,11,A,-57179.978,7239.935,157.5,277.5,150ghz,UNY_B2,4,SQ_00,SQ_00_Ch_61_+,0,-57179.978,7239.935
XBC,XBC 42.00,21,33812.79,-52103.04,ColumnPad,0,B,R01+,35570.458,-53198.656,1,0,B,5709.956,-4589.935,112.5,112.5,150ghz,LRNY_B2,8,SQ_24,SQ_24_Ch_21_+,24,5709.956,-4589.935
XBC,XBC 90.00,45,36272.79,-47842.19,ColumnPad,1,B,R01+,38030.458,-48937.811,1,1,B,8359.956,0,157.5,157.5,150ghz,LRNY_B2,8,SQ_20,SQ_20_Ch_13_+,19,8359.956,0
XBC,XBC 138.00,69,38922.79,-43252.26,ColumnPad,2,B,R01+,40680.458,-44347.876,1,2,B,11009.956,4589.935,112.5,112.5,150ghz,LRNY_B2,8,SQ_20,SQ_20_Ch_37_+,19,11009.956,4589.935
XBC,XBC 186.00,93,41572.79,-38662.32,ColumnPad,3,B,R01+,43330.458,-39757.942,1,3,B,13659.956,9179.869,157.5,157.5,150ghz,LRNY_B2,8,SQ_20,SQ_20_Ch_61_+,19,13659.956,9179.869
XBC,XBC 234.00,117,44222.79,-34072.39,ColumnPad,4,B,R01+,45980.458,-35168.007,1,4,B,16309.956,13769.804,112.5,112.5,150ghz,LRNY_B2,8,SQ_21,SQ_21_Ch_21_+,18,16309.956,13769.804
XBC,XBC 282.00,141,46872.79,-29482.45,ColumnPad,5,B,R01+,48630.458,-30578.072,1,5,B,18959.956,18359.739,157.5,157.5,150ghz,LRNY_B2,8,SQ_21,SQ_21_Ch_45_+,18,18959.956,18359.739
XBC,XBC 330.00,165,49522.79,-24892.52,ColumnPad,6,B,R01+,51280.458,-25988.138,1,6,B,21609.956,22949.673,112.5,112.5,150ghz,LRNY_B2,8,SQ_17,SQ_17_Ch_5_+,17,21609.956,22949.673
XBC,XBC 378.00,189,52172.79,-20302.58,ColumnPad,7,B,R01+,53930.458,-21398.203,1,7,B,24259.956,27539.608,157.5,157.5,150ghz,LRNY_B2,8,SQ_17,SQ_17_Ch_29_+,17,24259.956,27539.608
XBC,XBC 426.00,213,54822.79,-15712.65,ColumnPad,8,B,R01+,56580.458,-16808.268,1,8,B,26909.956,32129.542,112.5,112.5,150ghz,LRNY_B2,8,SQ_17,SQ_17_Ch_53_+,17,26909.956,32129.542
XBC,XBC 474.00,237,57472.79,-11122.71,ColumnPad,9,B,R01+,59230.458,-12218.334,1,9,B,29559.956,36719.477,157.5,157.5,150ghz,LRNY_B2,8,SQ_16,SQ_16_Ch_13_+,16,29559.956,36719.477
XBC,XBC 522.00,261,60122.79,-6532.78,ColumnPad,10,B,R01+,61880.458,-7628.399,1,10,B,32209.956,41309.412,112.5,112.5,150ghz,LRNY_B2,8,SQ_16,SQ_16_Ch_37_+,16,32209.956,41309.412
XBC,XBC 570.00,285,62772.79,-1942.84,ColumnPad,11,B,R01+,64530.458,-3038.464,1,11,B,34859.956,45899.346,157.5,157.5,150ghz,LRNY_B2,8,SQ_16,SQ_16_Ch_61_+,16,34859.956,45899.346
XCC,XCC042,21,-62028.95,-3231.21,ColumnPad,0,C,R01+,-63856.616,-4205.593,1,0,C,-6829.978,-2650,112.5,-7.5,150ghz,LLNY_B2,6,SQ_15,SQ_15_Ch_21_+,15,-6829.978,-2650
XCC,XCC090,45,-59568.95,-7492.06,ColumnPad,1,C,R01+,-61396.616,-8466.438,1,1,C,-4179.978,-7239.935,157.5,37.5,150ghz,LLNY_B2,6,SQ_15,SQ_15_Ch_45_+,15,-4179.978,-7239.935
XCC,XCC138,69,-56918.95,-12081.99,ColumnPad,2,C,R01+,-58746.616,-13056.372,1,2,C,-1529.978,-11829.869,112.5,-7.5,150ghz,LLNY_B2,6,SQ_14,SQ_14_Ch_5_+,14,-1529.978,-11829.869
XCC,XCC186,93,-54268.95,-16671.93,ColumnPad,3,C,R01+,-56096.616,-17646.307,1,3,C,1120.022,-16419.804,157.5,37.5,150ghz,LLNY_B2,6,SQ_14,SQ_14_Ch_29_+,14,1120.022,-16419.804
